408034	2013-05-14 11:29:16 -0400
408450	2013-05-19 01:46:04 -0400
410048	2013-06-06 05:53:29 -0400
411797	2013-06-27 12:26:15 -0400
411935	2013-06-29 06:29:02 -0400
411936	2013-06-29 06:30:39 -0400
412261	2013-07-04 02:46:36 -0400
418684	2013-10-04 10:15:37 -0400
418740	2013-10-05 11:22:42 -0400
419327	2013-10-13 15:22:22 -0400
419902	2013-10-19 03:40:15 -0400
420290	2013-10-24 11:19:28 -0400
420433	2013-10-26 06:56:51 -0400
420858	2013-11-01 06:40:25 -0400
420897	2013-11-01 13:24:20 -0400
421569	2013-11-12 15:55:49 -0500
424060	2013-12-14 14:28:58 -0500
424262	2013-12-17 13:21:24 -0500
425761	2014-01-15 08:46:11 -0500
426374	2014-01-22 11:26:35 -0500
426497	2014-01-23 13:11:09 -0500
461000	2015-02-26 16:37:48 -0500
464701	2015-04-15 10:45:35 -0400
472661	2015-07-14 16:23:17 -0400
90428	2005-04-06 07:14:39 -0400
112597	2005-10-14 02:27:42 -0400
147269	2006-06-15 07:06:26 -0400
166450	2006-12-01 02:12:23 -0500
166603	2006-12-02 17:57:27 -0500
167363	2006-12-10 20:11:26 -0500
168382	2006-12-18 01:15:07 -0500
176322	2007-03-04 17:53:53 -0500
180364	2007-03-31 22:03:49 -0400
180751	2007-04-03 12:28:39 -0400
183015	2007-04-18 13:40:33 -0400
187936	2007-05-18 19:41:16 -0400
187960	2007-05-19 07:53:43 -0400
190653	2007-06-02 12:07:47 -0400
192573	2007-06-14 00:21:41 -0400
192751	2007-06-14 16:23:24 -0400
194977	2007-06-29 18:53:17 -0400
195737	2007-07-07 07:02:05 -0400
196005	2007-07-10 11:16:48 -0400
19733	2002-06-09 04:56:42 -0400
198132	2007-07-27 12:51:42 -0400
198161	2007-07-27 16:31:44 -0400
198193	2007-07-28 20:28:45 -0400
199309	2007-08-08 14:56:37 -0400
202100	2007-09-03 15:38:07 -0400
202958	2007-09-11 13:36:57 -0400
204329	2007-09-21 16:46:08 -0400
205967	2007-10-10 14:04:30 -0400
207372	2007-10-24 19:02:42 -0400
207530	2007-10-25 21:00:11 -0400
218308	2008-02-08 09:38:00 -0500
219636	2008-02-20 13:03:30 -0500
222864	2008-03-15 21:20:41 -0400
222865	2008-03-15 21:30:02 -0400
234142	2008-05-27 08:57:01 -0400
234342	2008-05-28 07:23:19 -0400
236810	2008-06-12 04:57:52 -0400
245336	2008-08-27 02:30:27 -0400
247039	2008-09-11 12:14:17 -0400
247197	2008-09-12 16:05:17 -0400
249061	2008-09-29 19:17:30 -0400
250717	2008-10-14 02:24:29 -0400
251331	2008-10-19 18:08:52 -0400
252002	2008-10-24 09:53:35 -0400
256079	2008-11-21 04:38:44 -0500
256767	2008-11-27 07:40:21 -0500
257918	2008-12-08 08:36:05 -0500
257999	2008-12-08 17:37:03 -0500
259273	2008-12-18 11:31:52 -0500
259439	2008-12-20 05:59:10 -0500
261438	2009-01-18 19:35:13 -0500
261649	2009-01-20 09:22:52 -0500
261937	2009-01-21 18:55:01 -0500
263537	2009-02-03 15:36:50 -0500
263613	2009-02-04 05:38:27 -0500
263858	2009-02-05 15:20:25 -0500
264242	2009-02-09 14:56:08 -0500
264962	2009-02-15 18:18:06 -0500
264963	2009-02-15 19:48:20 -0500
265174	2009-02-17 10:38:11 -0500
267035	2009-03-04 10:24:05 -0500
268281	2009-03-12 02:49:00 -0400
270516	2009-03-30 16:15:34 -0400
270644	2009-03-31 13:30:29 -0400
271323	2009-04-06 10:46:22 -0400
272317	2009-04-15 10:31:41 -0400
273138	2009-04-21 17:00:48 -0400
273343	2009-04-22 16:51:50 -0400
273718	2009-04-26 07:58:07 -0400
273823	2009-04-27 07:49:11 -0400
274604	2009-04-30 17:17:52 -0400
274632	2009-05-01 05:52:07 -0400
274821	2009-05-04 08:34:20 -0400
278222	2009-05-28 10:42:26 -0400
280132	2009-06-12 15:37:01 -0400
280205	2009-06-14 14:14:31 -0400
280601	2009-06-17 07:22:31 -0400
285801	2009-08-05 20:09:33 -0400
286934	2009-08-18 08:29:37 -0400
287663	2009-08-26 03:51:44 -0400
288029	2009-08-29 08:11:23 -0400
290291	2009-09-23 12:49:35 -0400
292972	2009-10-21 18:49:57 -0400
293191	2009-10-23 11:33:38 -0400
294774	2009-11-10 13:23:48 -0500
295030	2009-11-12 19:34:58 -0500
302439	2010-02-10 10:19:21 -0500
303215	2010-02-18 12:26:39 -0500
306270	2010-03-17 15:57:44 -0400
308908	2010-04-12 13:55:45 -0400
310114	2010-04-22 09:24:53 -0400
310554	2010-04-26 18:35:46 -0400
312363	2010-05-10 22:03:52 -0400
313029	2010-05-16 03:27:59 -0400
313276	2010-05-18 00:42:36 -0400
313519	2010-05-19 08:51:31 -0400
316071	2010-06-07 19:35:38 -0400
321354	2010-07-30 10:50:44 -0400
321468	2010-08-01 19:30:47 -0400
321469	2010-08-01 21:10:56 -0400
324333	2010-09-02 13:54:57 -0400
324531	2010-09-04 22:52:13 -0400
326228	2010-09-25 07:48:40 -0400
326481	2010-09-29 01:18:56 -0400
326949	2010-10-04 13:05:02 -0400
327380	2010-10-09 03:36:39 -0400
327582	2010-10-12 12:48:11 -0400
327936	2010-10-15 14:11:59 -0400
327994	2010-10-17 14:41:22 -0400
332601	2010-12-15 03:31:47 -0500
334448	2011-01-14 21:52:12 -0500
335419	2011-01-26 00:47:55 -0500
335920	2011-01-31 23:36:05 -0500
336365	2011-02-04 10:49:17 -0500
336421	2011-02-05 11:24:43 -0500
337345	2011-02-16 13:23:30 -0500
337643	2011-02-19 10:51:58 -0500
337653	2011-02-19 20:16:37 -0500
337973	2011-02-23 09:09:05 -0500
338107	2011-02-24 10:52:31 -0500
338578	2011-03-01 14:10:10 -0500
339024	2011-03-05 20:19:31 -0500
339291	2011-03-08 17:17:30 -0500
339616	2011-03-10 17:53:44 -0500
339790	2011-03-12 09:33:18 -0500
341818	2011-04-04 12:18:56 -0400
341820	2011-04-04 12:34:52 -0400
342002	2011-04-06 07:31:57 -0400
349082	2011-06-10 13:57:11 -0400
349176	2011-06-13 06:51:39 -0400
351118	2011-07-04 16:09:01 -0400
358317	2011-09-20 19:00:41 -0400
361933	2011-10-25 10:15:19 -0400
384431	2012-07-05 22:00:43 -0400
398676	2013-01-21 14:25:08 -0500
400164	2013-02-06 20:28:07 -0500
407606	2013-05-08 20:16:27 -0400
407710	2013-05-10 02:07:07 -0400
408185	2013-05-15 19:52:38 -0400
411543	2013-06-24 17:52:15 -0400
412186	2013-07-03 06:17:20 -0400
414086	2013-07-31 02:28:02 -0400
414337	2013-08-02 15:42:53 -0400
414448	2013-08-05 20:39:01 -0400
420785	2013-10-31 04:38:37 -0400
423708	2013-12-10 09:33:29 -0500
425868	2014-01-16 06:05:05 -0500
426423	2014-01-23 03:21:58 -0500
428161	2014-02-14 02:25:26 -0500
428701	2014-02-20 23:44:17 -0500
430704	2014-03-19 10:55:38 -0400
431585	2014-03-30 15:32:40 -0400
432662	2014-04-12 01:58:25 -0400
432778	2014-04-14 23:57:05 -0400
433111	2014-04-19 17:13:59 -0400
440697	2014-07-29 20:28:16 -0400
441455	2014-08-09 11:48:18 -0400
444377	2014-09-17 11:01:06 -0400
446237	2014-10-07 20:05:09 -0400
447633	2014-10-16 23:26:06 -0400
462107	2015-03-13 18:38:01 -0400
463008	2015-03-24 14:27:20 -0400
463524	2015-03-30 18:19:39 -0400
463626	2015-03-31 17:15:20 -0400
463991	2015-04-06 16:12:52 -0400
471213	2015-06-27 15:37:02 -0400
471541	2015-07-01 03:28:29 -0400
472106	2015-07-07 17:46:39 -0400
472769	2015-07-15 15:49:42 -0400
472772	2015-07-15 16:23:48 -0400
473443	2015-07-23 20:29:30 -0400
473446	2015-07-23 23:50:17 -0400
473448	2015-07-23 23:56:07 -0400
473558	2015-07-25 00:45:28 -0400
474267	2015-08-04 23:48:09 -0400
476163	2015-08-29 17:55:03 -0400
476180	2015-08-30 17:02:24 -0400
478452	2015-09-25 17:28:00 -0400
479629	2015-10-13 04:43:59 -0400
482434	2015-11-17 22:34:08 -0500
482862	2015-11-23 16:57:52 -0500
483749	2015-12-06 19:47:44 -0500
485384	2016-01-07 23:51:19 -0500
485482	2016-01-09 12:03:38 -0500
486675	2016-01-27 13:53:08 -0500
488045	2016-02-18 12:33:59 -0500
490090	2016-03-21 09:44:16 -0400
490819	2016-03-31 13:27:17 -0400
496963	2016-06-28 19:29:52 -0400
497876	2016-07-13 21:04:13 -0400
499942	2016-08-18 15:06:01 -0400
499946	2016-08-18 15:39:00 -0400
